_index,fecha,Edad,Genero,Grupo étnico,Víctima del conflicto,Tipo de discapacidad,¿Cuenta con SISBEN?,Hora de Apertura del Comercio,Hora Cierre del Comercio,¿Cuántos trabajadores tiene?,¿Cuántos trabajadores extranjeros tiene?,¿Tiene registro ante la DIAN (RUT)?,Hora de recepción de mercancía,Inversión en mercancía,Tipo de producto/servicio,Afiliación a EPS,Medio de transporte,Nivel de escolaridad,seguridad social sin salud,Manejo de basuras,Estado de Registro Cámara,Tipo de contrato
905,08/03/2021 12:00:00 AM,53.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,17:00:00.000-05:00,5,0.0,,09:00:00.000-05:00,500000.0,"Productos farmacéuticos y medicinales, cosméticos y artículos de tocador",Contributivo,Moto propia,Técnico o tecnológico,Afiliado,La pone en los colectores de basura o canecas,Tiene registro y está actualizado,Escrito
906,08/03/2021 12:00:00 AM,63.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,17:00:00.000-05:00,0,0.0,,08:00:00.000-05:00,400000.0,Bebidas,No afiliado,Moto propia,Técnico o tecnológico,Afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,NS/NR
907,08/03/2021 12:00:00 AM,51.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,07:00:00.000-05:00,100000.0,"Productos farmacéuticos y medicinales, cosméticos y artículos de tocador",Subsidiado,Bus/Buseta urbana,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
908,08/03/2021 12:00:00 AM,58.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,NO,07:00:00.000-05:00,17:30:00.000-05:00,0,0.0,False,11:30:00.000-05:00,200000.0,Ninguno de los anteriores,Contributivo,Moto propia,Bachillerato completo,Afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
909,08/03/2021 12:00:00 AM,29.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,17:00:00.000-05:00,1,0.0,,14:30:00.000-05:00,400000.0,"Productos farmacéuticos y medicinales, cosméticos y artículos de tocador",Contributivo,Moto propia,Bachillerato completo,Afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Escrito
910,08/03/2021 12:00:00 AM,49.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,07:00:00.000-05:00,100000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
911,08/03/2021 12:00:00 AM,33.0,Masculino,Afrodescendiente o negro,1,Sin discapacidad,SI,07:00:00.000-05:00,16:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,300000.0,"Electrodomésticos y gasodomésticos de uso doméstico, muebles y equipos de iluminación",Subsidiado,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
913,08/03/2021 12:00:00 AM,55.0,Masculino,Indígena,0,Sin discapacidad,NO,04:30:00.000-05:00,18:00:00.000-05:00,7,0.0,,05:00:00.000-05:00,50000000.0,Bebidas,Contributivo,Mototaxi,Profesional,Afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Escrito
915,07/30/2021 12:00:00 AM,40.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,08:00:00.000-05:00,17:30:00.000-05:00,3,0.0,,15:00:00.000-05:00,800000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,Taxi Colectivo,Profesional,No afiliado,La recoge un servicio informal,Tiene registro y está actualizado,Verbal
916,07/30/2021 12:00:00 AM,64.0,Femenino,Indígena,1,Sin discapacidad,SI,01:30:00.000-05:00,18:00:00.000-05:00,1,1.0,,10:00:00.000-05:00,2000000.0,Otros artículos domésticos,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Verbal
917,07/30/2021 12:00:00 AM,55.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,06:00:00.000-05:00,18:30:00.000-05:00,1,0.0,False,07:00:00.000-05:00,270000.0,Productos agrícolas,Subsidiado,A pie,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
918,07/30/2021 12:00:00 AM,58.0,Femenino,Afrodescendiente o negro,0,Sin discapacidad,SI,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,100000.0,Solo ofrezco servicios.,Subsidiado,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
919,07/30/2021 12:00:00 AM,54.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,07:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,300000.0,Bebidas,Subsidiado,Mototaxi,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
920,07/30/2021 12:00:00 AM,53.0,Femenino,Afrodescendiente o negro,0,Sin discapacidad,SI,05:00:00.000-05:00,12:00:00.000-05:00,2,0.0,,05:00:00.000-05:00,50000.0,Solo ofrezco servicios.,Subsidiado,A pie,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
921,07/30/2021 12:00:00 AM,68.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,NO,06:00:00.000-05:00,16:00:00.000-05:00,1,0.0,,09:00:00.000-05:00,300000.0,Artículos y utensilios de uso doméstico,Contributivo,Automóvil propio,Bachillerato completo,Afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Verbal
922,08/03/2021 12:00:00 AM,42.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:30:00.000-05:00,17:00:00.000-05:00,2,0.0,False,05:30:00.000-05:00,300000.0,Solo ofrezco servicios.,No afiliado,Bus/Buseta urbana,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,Verbal
923,08/03/2021 12:00:00 AM,41.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,16:00:00.000-05:00,3,0.0,,10:50:00.000-05:00,4000000.0,Prendas de vestir y sus accesorios,Subsidiado,A pie,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,Verbal
925,08/03/2021 12:00:00 AM,66.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,16:00:00.000-05:00,2,0.0,False,09:30:00.000-05:00,200000.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Técnico o tecnológico,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,Verbal
926,08/03/2021 12:00:00 AM,60.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:30:00.000-05:00,15:00:00.000-05:00,5,0.0,False,05:00:00.000-05:00,400000.0,Solo ofrezco servicios.,Subsidiado,Bus/Buseta urbana,Técnico o tecnológico,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,Verbal
927,08/03/2021 12:00:00 AM,32.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:30:00.000-05:00,17:00:00.000-05:00,2,0.0,,15:00:00.000-05:00,1000000.0,Artículos y utensilios de uso doméstico,Subsidiado,Mototaxi,Técnico o tecnológico,No afiliado,La reciclan. Negocio familiar,Tiene registro y está actualizado,Verbal
928,08/03/2021 12:00:00 AM,50.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:30:00.000-05:00,18:00:00.000-05:00,2,0.0,,07:00:00.000-05:00,400000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,Moto propia,Técnico o tecnológico,Afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Escrito
929,08/03/2021 12:00:00 AM,35.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:30:00.000-05:00,17:30:00.000-05:00,0,0.0,,14:00:00.000-05:00,300000.0,"Productos farmacéuticos y medicinales, cosméticos y artículos de tocador",Contributivo,Moto propia,Bachillerato completo,No afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,NS/NR
930,08/03/2021 12:00:00 AM,54.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,07:00:00.000-05:00,17:00:00.000-05:00,0,0.0,,14:00:00.000-05:00,200000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
932,08/03/2021 12:00:00 AM,50.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,09:00:00.000-05:00,16:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,70000.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
933,08/03/2021 12:00:00 AM,42.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,17:00:00.000-05:00,3,0.0,False,15:28:00.000-05:00,400000.0,Solo ofrezco servicios.,Subsidiado,Bus/Buseta intermunicipal,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
935,08/03/2021 12:00:00 AM,41.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:30:00.000-05:00,17:00:00.000-05:00,2,0.0,,10:32:00.000-05:00,5000000.0,"Otro, ¿cuál?",Subsidiado,Moto propia,Básica completa,No afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Escrito
936,08/03/2021 12:00:00 AM,28.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:30:00.000-05:00,18:00:00.000-05:00,4,0.0,,09:48:00.000-05:00,0.0,Prendas de vestir y sus accesorios,Contributivo,Taxi Colectivo,Bachillerato completo,Afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Escrito
937,08/03/2021 12:00:00 AM,45.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,16:00:00.000-05:00,2,0.0,False,14:00:00.000-05:00,800000.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Técnico o tecnológico,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
938,08/03/2021 12:00:00 AM,55.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,04:00:00.000-05:00,16:00:00.000-05:00,0,0.0,False,14:00:00.000-05:00,50000.0,Bebidas,Subsidiado,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
939,08/03/2021 12:00:00 AM,46.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:45:00.000-05:00,16:30:00.000-05:00,5,0.0,,08:55:00.000-05:00,0.0,"Productos farmacéuticos y medicinales, cosméticos y artículos de tocador",Contributivo,Transcaribe,Bachillerato completo,Afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Verbal
940,08/02/2021 12:00:00 AM,47.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,09:00:00.000-05:00,06:00:00.000-05:00,0,0.0,,11:00:00.000-05:00,200000.0,Prendas de vestir y sus accesorios,No afiliado,Transcaribe,Bachillerato completo,No afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,NS/NR
963,07/30/2021 12:00:00 AM,29.0,Femenino,Palenquero,0,Sin discapacidad,SI,06:00:00.000-05:00,16:30:00.000-05:00,2,0.0,False,06:00:00.000-05:00,400000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
941,08/02/2021 12:00:00 AM,31.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,NO,08:30:00.000-05:00,05:30:00.000-05:00,0,0.0,,10:30:00.000-05:00,10000.0,Otros productos nuevos,Contributivo,Transcaribe,Profesional,No afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,NS/NR
942,08/02/2021 12:00:00 AM,39.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,NO,08:00:00.000-05:00,05:00:00.000-05:00,3,0.0,,11:30:00.000-05:00,1000000.0,"Artículos de ferretería, pinturas y productos de vidrio",Contributivo,Bus/Buseta urbana,Técnico o tecnológico,Afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Escrito
943,08/02/2021 12:00:00 AM,53.0,Femenino,Afrodescendiente o negro,0,Sin discapacidad,SI,07:00:00.000-05:00,05:30:00.000-05:00,2,1.0,False,10:30:00.000-05:00,26000.0,Artículos y utensilios de uso doméstico,Subsidiado,Bus/Buseta urbana,NS/NR,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
944,08/02/2021 12:00:00 AM,73.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,06:30:00.000-05:00,02:00:00.000-05:00,0,0.0,False,11:00:00.000-05:00,10000.0,Solo ofrezco servicios.,Subsidiado,Bus/Buseta intermunicipal,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
945,08/02/2021 12:00:00 AM,53.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,07:00:00.000-05:00,200000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
946,08/02/2021 12:00:00 AM,56.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,17:30:00.000-05:00,1,1.0,,09:00:00.000-05:00,200000.0,Bebidas,Subsidiado,Bus/Buseta urbana,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
947,08/02/2021 12:00:00 AM,43.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:30:00.000-05:00,17:00:00.000-05:00,0,0.0,False,07:00:00.000-05:00,100000.0,Solo ofrezco servicios.,Subsidiado,A pie,Técnico o tecnológico,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
948,08/02/2021 12:00:00 AM,38.0,Femenino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,NO,08:30:00.000-05:00,17:30:00.000-05:00,0,0.0,False,17:00:00.000-05:00,1000000.0,Prendas de vestir y sus accesorios,Contributivo,Mototaxi,Primaria incompleta,Afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
950,08/02/2021 12:00:00 AM,50.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,18:00:00.000-05:00,0,0.0,,08:00:00.000-05:00,200000.0,Calzado y artículos de cuero y sucedáneos del cuero,No afiliado,A pie,Primaria incompleta,No afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,NS/NR
951,08/02/2021 12:00:00 AM,29.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:30:00.000-05:00,18:00:00.000-05:00,1,0.0,False,07:00:00.000-05:00,1000000.0,Ninguno de los anteriores,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
952,08/02/2021 12:00:00 AM,31.0,Femenino,Ninguno de los anteriores,1,Sin discapacidad,SI,06:00:00.000-05:00,15:00:00.000-05:00,2,1.0,False,06:00:00.000-05:00,300000.0,Solo ofrezco servicios.,Subsidiado,Jeep Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
953,08/02/2021 12:00:00 AM,45.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,04:00:00.000-05:00,15:30:00.000-05:00,1,0.0,False,16:30:00.000-05:00,300000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Básica completa,No afiliado,La recoge un servicio informal,No tiene registro,Verbal
954,08/02/2021 12:00:00 AM,18.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,18:00:00.000-05:00,5,0.0,,10:00:00.000-05:00,800000.0,Artículos y utensilios de uso doméstico,Contributivo,Automóvil propio,Bachillerato completo,No afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Verbal
955,08/02/2021 12:00:00 AM,61.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,17:00:00.000-05:00,3,0.0,,11:00:00.000-05:00,200000.0,Ninguno de los anteriores,Contributivo,Bus/Buseta urbana,Bachillerato completo,No afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Verbal
964,07/30/2021 12:00:00 AM,60.0,Femenino,Palenquero,0,Sin discapacidad,SI,06:00:00.000-05:00,17:00:00.000-05:00,4,0.0,False,06:00:00.000-05:00,400000.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
956,08/02/2021 12:00:00 AM,34.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,18:00:00.000-05:00,2,0.0,False,15:00:00.000-05:00,5000000.0,Prendas de vestir y sus accesorios,Contributivo,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Escrito
957,08/02/2021 12:00:00 AM,57.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,18:00:00.000-05:00,3,0.0,False,09:49:00.000-05:00,500000.0,Artículos culturales y de entretenimiento,Subsidiado,A pie,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Escrito
958,08/02/2021 12:00:00 AM,59.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,12:35:00.000-05:00,50000.0,Artículos y utensilios de uso doméstico,Subsidiado,Transcaribe,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
959,08/02/2021 12:00:00 AM,36.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,09:01:00.000-05:00,30000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
960,08/02/2021 12:00:00 AM,75.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:00:00.000-05:00,15:00:00.000-05:00,0,0.0,False,08:48:00.000-05:00,200000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
961,07/30/2021 12:00:00 AM,60.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:30:00.000-05:00,18:00:00.000-05:00,2,0.0,False,08:00:00.000-05:00,300000.0,Solo ofrezco servicios.,Subsidiado,Moto propia,Técnico o tecnológico,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
962,07/30/2021 12:00:00 AM,32.0,Masculino,Palenquero,0,Sin discapacidad,SI,06:00:00.000-05:00,16:30:00.000-05:00,0,0.0,False,06:00:00.000-05:00,20000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
989,07/30/2021 12:00:00 AM,47.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:52:00.000-05:00,05:52:00.000-05:00,1,0.0,False,08:54:00.000-05:00,300.0,Otro,Subsidiado,Jeep Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
965,07/30/2021 12:00:00 AM,27.0,Femenino,Palenquero,0,Sin discapacidad,SI,07:00:00.000-05:00,16:30:00.000-05:00,2,0.0,False,06:30:00.000-05:00,25000.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
966,07/30/2021 12:00:00 AM,37.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,150000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
967,08/02/2021 12:00:00 AM,29.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,18:00:00.000-05:00,0,0.0,,06:00:00.000-05:00,200000.0,Solo ofrezco servicios.,No afiliado,Moto propia,Profesional,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
968,08/02/2021 12:00:00 AM,72.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,15:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,50000.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
969,08/02/2021 12:00:00 AM,49.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,SI,08:00:00.000-05:00,18:00:00.000-05:00,2,0.0,,07:30:00.000-05:00,70000.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge un servicio informal,No tiene registro,Verbal
970,08/02/2021 12:00:00 AM,70.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,5000.0,Solo ofrezco servicios.,Contributivo,Taxi Colectivo,Técnico o tecnológico,Afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
971,08/02/2021 12:00:00 AM,70.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,18:00:00.000-05:00,1,0.0,,10:00:00.000-05:00,500000.0,Solo ofrezco servicios.,Subsidiado,Bus/Buseta urbana,Primaria completa,No afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Verbal
972,08/02/2021 12:00:00 AM,79.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:30:00.000-05:00,18:00:00.000-05:00,0,0.0,False,09:30:00.000-05:00,500000.0,Otros productos nuevos,Subsidiado,Bus/Buseta urbana,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
973,08/02/2021 12:00:00 AM,68.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:00:00.000-05:00,16:00:00.000-05:00,1,0.0,False,04:00:00.000-05:00,400000.0,Solo ofrezco servicios.,Subsidiado,A pie,Primaria completa,No afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Verbal
974,08/02/2021 12:00:00 AM,24.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,04:00:00.000-05:00,0,0.0,,16:35:00.000-05:00,300000.0,"Computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones",Subsidiado,Mototaxi,Técnico o tecnológico,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
